CustomerID,TotalSales_Sum,Avg_Transaction_Value,Total_Items,First_Purchase,Last_Purchase,Unique_Purchase_Days,Country,Total_Transactions,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Customer_Lifetime_Days,Avg_Days_Between_Orders
12556,599.56,5.038319327731092,119,2011-07-11 13:35:00,2011-10-20 13:06:00,2,Spain,2,50,2,599.56,3,2,2,7,Potential Loyalists,100,50.0
12557,11990.960000000001,363.36242424242425,33,2010-12-03 12:20:00,2011-11-23 16:59:00,5,Spain,5,16,5,11990.960000000001,4,3,4,11,Champians,355,71.0
12558,269.96,24.54181818181818,11,2011-12-02 10:41:00,2011-12-02 10:41:00,1,USA,1,8,1,269.96,4,1,1,6,At Risk,0,0.0
12559,561.71,26.74809523809524,21,2011-01-24 10:12:00,2011-02-02 09:49:00,2,Germany,2,311,2,561.71,1,2,2,5,At Risk,8,4.0
12560,2134.01,20.323904761904764,105,2011-07-19 15:55:00,2011-12-04 13:54:00,3,Germany,3,5,3,2134.01,4,3,4,11,Champians,137,45.666666666666664
12561,238.85,14.928125,16,2011-02-10 11:39:00,2011-02-10 11:39:00,1,Germany,1,303,1,238.85,1,1,1,3,Cannot Lose,0,0.0
12562,3781.7400000000002,22.510357142857146,168,2011-05-25 12:44:00,2011-12-01 17:20:00,7,France,7,8,7,3781.7400000000002,4,4,4,12,Champians,190,27.142857142857142
12564,456.9,21.757142857142856,21,2011-03-23 14:55:00,2011-03-23 14:55:00,1,France,1,261,1,456.9,1,1,2,4,Cannot Lose,0,0.0
12565,145.92,16.21333333333333,9,2011-02-24 10:34:00,2011-02-24 10:34:00,1,Saudi Arabia,1,289,1,145.92,1,1,1,3,Cannot Lose,0,0.0
12566,351.65,18.507894736842104,19,2011-09-14 14:30:00,2011-09-14 14:30:00,1,Germany,1,86,1,351.65,2,1,2,5,At Risk,0,0.0
12567,9401.28,21.079103139013455,446,2010-12-05 11:57:00,2011-11-17 11:02:00,10,France,10,23,10,9401.28,3,4,4,11,Champians,346,34.6
12569,4124.69,21.939840425531912,188,2011-04-01 13:47:00,2011-12-07 16:24:00,30,Germany,32,2,32,4124.69,4,4,4,12,Champians,250,7.8125
12571,519.61,15.28264705882353,34,2011-08-10 12:35:00,2011-10-31 10:19:00,2,France,2,40,2,519.61,3,2,2,7,Potential Loyalists,81,40.5
12572,1020.42,17.006999999999998,60,2011-10-19 08:20:00,2011-12-01 09:20:00,2,Germany,2,9,2,1020.42,4,2,3,9,Loyal Customers,43,21.5
12573,160.54000000000002,5.733571428571429,28,2011-04-26 15:52:00,2011-04-26 15:52:00,1,France,1,227,1,160.54000000000002,1,1,1,3,Cannot Lose,0,0.0
12574,218.45,19.85909090909091,11,2011-01-28 09:20:00,2011-01-28 09:20:00,1,France,1,316,1,218.45,1,1,1,3,Cannot Lose,0,0.0
12576,1315.83,14.952613636363635,88,2011-02-08 11:31:00,2011-11-04 10:11:00,5,Poland,5,36,5,1315.83,3,3,3,9,Loyal Customers,268,53.6
12577,626.6,4.291780821917809,146,2010-12-15 16:21:00,2011-11-04 13:24:00,3,France,3,35,3,626.6,3,3,2,8,Potential Loyalists,323,107.66666666666667
12578,2794.51,24.51324561403509,114,2011-01-13 15:34:00,2011-11-18 13:30:00,2,Italy,2,21,2,2794.51,3,2,4,9,Loyal Customers,308,154.0
12579,440.42,15.18689655172414,29,2011-09-22 17:15:00,2011-09-22 17:15:00,1,France,1,78,1,440.42,2,1,2,5,At Risk,0,0.0
12580,415.7,17.320833333333333,24,2011-04-07 10:24:00,2011-04-07 10:24:00,1,Germany,1,247,1,415.7,1,1,2,4,Cannot Lose,0,0.0
12581,197.71,13.180666666666667,15,2011-10-31 08:56:00,2011-10-31 08:56:00,1,Germany,1,40,1,197.71,3,1,1,5,At Risk,0,0.0
12582,511.36,23.243636363636366,22,2011-02-24 11:42:00,2011-04-15 08:45:00,2,Finland,2,239,2,511.36,1,2,2,5,At Risk,49,24.5
12583,7281.38,29.47927125506073,247,2010-12-01 08:45:00,2011-12-07 08:07:00,15,France,15,3,15,7281.38,4,4,4,12,Champians,370,24.666666666666668
12584,2338.15,24.355729166666666,96,2011-03-04 15:15:00,2011-12-06 09:35:00,9,Italy,9,4,9,2338.15,4,4,4,12,Champians,276,30.666666666666668
12585,2040.1,23.44942528735632,87,2010-12-23 12:58:00,2011-04-19 13:39:00,2,Germany,2,234,2,2040.1,1,2,4,7,Potential Loyalists,117,58.5
12586,196.94000000000003,17.903636363636366,11,2011-11-22 16:24:00,2011-11-22 16:24:00,1,Italy,1,17,1,196.94000000000003,4,1,1,6,At Risk,0,0.0
12587,144.0,36.0,4,2011-12-02 12:47:00,2011-12-02 12:47:00,1,Finland,1,8,1,144.0,4,1,1,6,At Risk,0,0.0
12588,214.89999999999998,21.49,10,2011-10-31 15:01:00,2011-10-31 15:01:00,1,Finland,1,39,1,214.89999999999998,3,1,1,5,At Risk,0,0.0
12589,646.68,18.47657142857143,35,2011-07-18 12:05:00,2011-11-11 10:19:00,2,France,2,29,2,646.68,3,2,2,7,Potential Loyalists,115,57.5
12590,9864.26,145.06264705882353,68,2011-05-12 14:46:00,2011-05-12 14:52:00,2,Germany,2,211,2,9864.26,1,2,4,7,Potential Loyalists,0,0.0
12591,452.84999999999997,17.41730769230769,26,2011-01-26 14:35:00,2011-01-26 14:35:00,1,Italy,1,317,1,452.84999999999997,1,1,2,4,Cannot Lose,0,0.0
12592,437.6,24.311111111111114,18,2011-05-10 13:44:00,2011-09-08 15:04:00,2,Germany,2,92,2,437.6,2,2,2,6,At Risk,121,60.5
12593,418.09999999999997,19.909523809523808,21,2011-05-05 09:29:00,2011-08-23 12:43:00,3,France,3,109,3,418.09999999999997,2,3,2,7,Potential Loyalists,110,36.666666666666664
12594,3338.2200000000003,28.290000000000003,118,2011-01-21 09:52:00,2011-11-02 12:20:00,10,Italy,10,38,10,3338.2200000000003,3,4,4,11,Champians,285,28.5
12596,618.27,22.898888888888887,27,2011-04-11 13:22:00,2011-10-19 13:02:00,2,Spain,2,51,2,618.27,3,2,2,7,Potential Loyalists,190,95.0
12597,3811.22,18.50106796116505,206,2011-03-16 14:00:00,2011-11-20 13:33:00,4,Spain,4,19,4,3811.22,3,3,4,10,Loyal Customers,248,62.0
12598,3023.08,22.902121212121212,132,2011-02-28 11:58:00,2011-11-30 12:18:00,8,France,8,10,8,3023.08,4,4,4,12,Champians,275,34.375
12599,1032.58,16.654516129032256,62,2011-02-08 13:28:00,2011-11-10 13:34:00,7,France,7,29,7,1032.58,3,4,3,10,Loyal Customers,275,39.285714285714285
12600,2599.04,40.61,64,2010-12-03 12:57:00,2011-11-11 10:29:00,10,Germany,10,29,10,2599.04,3,4,4,11,Champians,342,34.2
12601,577.0600000000001,20.609285714285715,28,2011-01-11 10:38:00,2011-06-03 10:17:00,5,Germany,5,190,5,577.0600000000001,1,3,2,6,At Risk,142,28.4
12602,153.12,12.76,12,2011-10-12 11:22:00,2011-10-12 11:22:00,1,France,1,59,1,153.12,2,1,1,4,Cannot Lose,0,0.0
12603,739.1999999999999,369.59999999999997,2,2011-11-18 10:42:00,2011-11-18 10:42:00,1,Germany,1,22,1,739.1999999999999,3,1,3,7,Potential Loyalists,0,0.0
12604,254.18,15.88625,16,2011-03-23 12:06:00,2011-09-21 14:08:00,2,France,2,79,2,254.18,2,2,1,5,At Risk,182,91.0
12607,1579.51,15.63871287128713,101,2011-10-10 16:06:00,2011-10-10 16:06:00,1,USA,1,60,1,1579.51,2,1,3,6,At Risk,0,0.0
12609,1126.85,18.78083333333333,60,2011-01-25 15:13:00,2011-09-22 16:34:00,3,Germany,3,78,3,1126.85,2,3,3,8,Potential Loyalists,240,80.0
12610,2099.54,19.80698113207547,106,2011-08-05 13:52:00,2011-11-17 09:34:00,5,Italy,5,23,5,2099.54,3,3,4,10,Loyal Customers,103,20.6
12611,1193.32,18.35876923076923,65,2011-10-18 13:12:00,2011-10-18 13:12:00,1,Italy,1,52,1,1193.32,2,1,3,6,At Risk,0,0.0
12612,704.0400000000001,37.054736842105264,19,2011-09-26 15:35:00,2011-09-26 15:35:00,1,Germany,1,74,1,704.0400000000001,2,1,3,6,At Risk,0,0.0
12613,3344.38,21.858692810457516,153,2011-03-22 15:42:00,2011-10-13 14:59:00,5,Germany,5,57,5,3344.38,2,3,4,9,Loyal Customers,204,40.8
12614,315.6,15.780000000000001,20,2011-03-07 10:22:00,2011-03-07 10:22:00,1,Germany,1,278,1,315.6,1,1,2,4,Cannot Lose,0,0.0
12615,2291.19,21.820857142857143,105,2011-06-24 13:35:00,2011-12-07 15:02:00,4,France,4,2,4,2291.19,4,3,4,11,Champians,166,41.5
12616,713.3,22.290625,32,2011-02-15 14:17:00,2011-09-05 15:17:00,2,France,2,95,2,713.3,2,2,3,7,Potential Loyalists,202,101.0
12617,352.98,8.609268292682927,41,2011-11-10 14:39:00,2011-11-10 14:39:00,1,France,1,29,1,352.98,3,1,2,6,At Risk,0,0.0
12618,177.31,16.11909090909091,11,2011-11-18 11:10:00,2011-11-18 11:10:00,1,Italy,1,22,1,177.31,3,1,1,5,At Risk,0,0.0
12619,3641.24,40.45822222222222,90,2011-03-31 13:10:00,2011-11-23 14:52:00,9,Germany,9,16,9,3641.24,4,4,4,12,Champians,237,26.333333333333332
12620,1339.41,14.558804347826088,92,2011-05-19 12:10:00,2011-11-25 10:20:00,3,France,3,15,3,1339.41,4,3,3,10,Loyal Customers,189,63.0
12621,13689.67,29.31406852248394,467,2010-12-09 10:16:00,2011-12-08 11:25:00,20,Germany,20,2,20,13689.67,4,4,4,12,Champians,364,18.2
12622,180.1,16.37272727272727,11,2011-04-21 16:39:00,2011-04-21 16:39:00,1,Germany,1,232,1,180.1,1,1,1,3,Cannot Lose,0,0.0
12623,305.1,16.950000000000003,18,2011-03-08 13:50:00,2011-03-08 13:50:00,1,Germany,1,276,1,305.1,1,1,1,3,Cannot Lose,0,0.0
12624,641.13,16.87184210526316,38,2011-06-15 12:34:00,2011-08-25 15:04:00,2,France,2,106,2,641.13,2,2,2,6,At Risk,71,35.5
12625,2683.82,31.207209302325584,86,2011-01-24 13:27:00,2011-05-12 09:54:00,2,Germany,2,212,2,2683.82,1,2,4,7,Potential Loyalists,107,53.5
12626,6620.48,22.51863945578231,294,2011-01-17 11:01:00,2011-11-16 16:06:00,9,Germany,9,23,9,6620.48,3,4,4,11,Champians,303,33.666666666666664
12627,4478.53,19.47186956521739,230,2011-07-22 13:59:00,2011-11-29 12:07:00,7,Germany,7,11,7,4478.53,4,4,4,12,Champians,129,18.428571428571427
12628,786.46,19.181951219512197,41,2011-10-06 09:28:00,2011-12-05 13:15:00,3,Germany,3,4,3,786.46,4,3,3,10,Loyal Customers,60,20.0
12630,1270.88,19.8575,64,2011-10-27 10:41:00,2011-11-30 10:48:00,2,Finland,2,10,2,1270.88,4,2,3,9,Loyal Customers,34,17.0
12631,640.5,20.661290322580644,31,2011-10-13 13:53:00,2011-10-13 13:53:00,1,Finland,1,57,1,640.5,2,1,2,5,At Risk,0,0.0
12633,2163.98,21.425544554455445,101,2011-02-25 08:44:00,2011-10-12 11:40:00,4,Germany,4,59,4,2163.98,2,3,4,9,Loyal Customers,229,57.25
12635,1689.18,16.724554455445546,101,2011-07-08 08:43:00,2011-09-11 11:04:00,2,Germany,2,90,2,1689.18,2,2,4,8,Potential Loyalists,65,32.5
12637,6002.9,15.714397905759162,382,2011-01-20 10:47:00,2011-10-03 13:46:00,9,France,8,67,8,6002.9,2,4,4,10,Loyal Customers,256,32.0
12638,671.69,17.222820512820515,39,2011-11-06 13:11:00,2011-11-06 13:11:00,1,Sweden,1,33,1,671.69,3,1,3,7,Potential Loyalists,0,0.0
12639,486.1,22.095454545454547,22,2011-04-15 12:48:00,2011-04-15 12:48:00,1,Sweden,1,239,1,486.1,1,1,2,4,Cannot Lose,0,0.0
12640,1174.58,22.16188679245283,53,2011-09-19 12:01:00,2011-11-16 11:52:00,3,France,3,24,3,1174.58,3,3,3,9,Loyal Customers,57,19.0
12641,185.9,18.59,10,2011-08-16 13:26:00,2011-08-16 13:26:00,1,Sweden,1,115,1,185.9,2,1,1,4,Cannot Lose,0,0.0
12642,1013.26,21.558723404255318,47,2011-08-24 09:23:00,2011-11-14 15:03:00,3,Germany,3,25,3,1013.26,3,3,3,9,Loyal Customers,82,27.333333333333332
12643,3344.64,139.35999999999999,24,2011-01-11 11:48:00,2011-08-03 12:56:00,6,France,6,128,6,3344.64,2,4,4,10,Loyal Customers,204,34.0
12644,477.91,15.416451612903227,31,2011-08-02 10:33:00,2011-08-02 10:33:00,1,Germany,1,130,1,477.91,2,1,2,5,At Risk,0,0.0
12645,1775.18,24.31753424657534,73,2011-01-27 13:08:00,2011-11-06 12:38:00,4,Germany,4,34,4,1775.18,3,3,4,10,Loyal Customers,282,70.5
12646,1346.97,29.932666666666666,45,2011-10-21 12:52:00,2011-12-05 10:14:00,2,USA,2,5,2,1346.97,4,2,3,9,Loyal Customers,44,22.0
12647,3722.82,30.76710743801653,121,2010-12-05 14:02:00,2011-11-17 12:56:00,12,Germany,12,22,12,3722.82,3,4,4,11,Champians,346,28.833333333333332
12648,318.05,15.145238095238096,21,2011-07-08 11:55:00,2011-07-08 11:55:00,1,Germany,1,155,1,318.05,1,1,2,4,Cannot Lose,0,0.0
12649,623.51,20.113225806451613,31,2011-05-11 14:37:00,2011-08-24 14:41:00,3,Germany,3,107,3,623.51,2,3,2,7,Potential Loyalists,105,35.0
12650,314.44,15.722,20,2011-12-06 16:34:00,2011-12-06 16:34:00,1,France,1,3,1,314.44,4,1,2,7,Potential Loyalists,0,0.0
12651,114.0,12.666666666666666,9,2011-01-09 12:46:00,2011-01-09 12:46:00,1,France,1,335,1,114.0,1,1,1,3,Cannot Lose,0,0.0
12652,919.98,19.16625,48,2011-01-12 15:00:00,2011-01-12 15:00:00,1,France,1,331,1,919.98,1,1,3,5,At Risk,0,0.0
12653,2209.85,51.391860465116274,43,2011-02-16 10:53:00,2011-07-14 10:41:00,2,Israel,2,149,2,2209.85,1,2,4,7,Potential Loyalists,147,73.5
12654,601.98,15.841578947368422,38,2011-02-17 13:16:00,2011-11-29 10:10:00,5,Germany,5,11,5,601.98,4,3,2,9,Loyal Customers,284,56.8
12656,4051.17,32.152142857142856,126,2011-04-20 09:20:00,2011-11-22 13:42:00,5,France,5,17,5,4051.17,4,3,4,11,Champians,216,43.2
12657,1643.18,34.961276595744685,47,2011-09-22 11:40:00,2011-11-28 15:47:00,4,France,4,11,4,1643.18,4,3,3,10,Loyal Customers,67,16.75
12658,686.05,19.056944444444444,36,2011-11-21 10:22:00,2011-11-21 10:22:00,1,Germany,1,19,1,686.05,3,1,3,7,Potential Loyalists,0,0.0
12659,91.68,18.336000000000002,5,2011-11-10 11:53:00,2011-11-10 11:53:00,1,France,1,30,1,91.68,3,1,1,5,At Risk,0,0.0
12660,245.1,18.853846153846153,13,2011-11-28 13:26:00,2011-11-28 13:26:00,1,France,1,11,1,245.1,4,1,1,6,At Risk,0,0.0
12662,3849.78,16.73817391304348,230,2010-12-01 13:04:00,2011-12-09 11:59:00,11,Germany,11,1,11,3849.78,4,4,4,12,Champians,372,33.81818181818182
12664,4881.88,131.94270270270272,37,2011-01-21 11:42:00,2011-12-01 17:07:00,9,Finland,9,8,9,4881.88,4,4,4,12,Champians,314,34.888888888888886
12665,63.0,21.0,3,2011-01-19 08:34:00,2011-01-19 08:34:00,1,Germany,1,325,1,63.0,1,1,1,3,Cannot Lose,0,0.0
12667,620.13,18.791818181818183,33,2011-10-12 17:00:00,2011-10-12 17:00:00,1,Finland,1,58,1,620.13,2,1,2,5,At Risk,0,0.0
12668,3807.15,23.64689440993789,161,2010-12-19 12:46:00,2011-11-28 10:56:00,4,Germany,4,12,4,3807.15,4,3,4,11,Champians,343,85.75
12669,2744.0299999999997,27.168613861386135,101,2011-03-28 10:15:00,2011-07-12 09:54:00,3,France,3,151,3,2744.0299999999997,1,3,4,8,Potential Loyalists,105,35.0
12670,2996.05,32.56576086956522,92,2011-04-21 10:16:00,2011-11-29 15:23:00,5,France,5,10,5,2996.05,4,3,4,11,Champians,222,44.4
12672,225.89999999999998,22.589999999999996,10,2011-01-14 09:20:00,2011-01-14 09:20:00,1,France,1,330,1,225.89999999999998,1,1,1,3,Cannot Lose,0,0.0
12673,610.52,14.536190476190475,42,2011-01-17 11:46:00,2011-12-04 13:55:00,2,Germany,2,5,2,610.52,4,2,2,8,Potential Loyalists,321,160.5
12674,1970.6,23.742168674698792,83,2011-05-16 09:10:00,2011-11-01 12:12:00,4,France,4,39,4,1970.6,3,3,4,10,Loyal Customers,169,42.25
12676,1331.39,29.586444444444446,45,2011-02-01 15:41:00,2011-11-15 12:25:00,6,Sweden,6,25,6,1331.39,3,4,3,10,Loyal Customers,286,47.666666666666664
12678,17628.46,106.83915151515151,165,2010-12-21 11:00:00,2011-10-28 13:04:00,12,France,12,42,12,17628.46,3,4,4,11,Champians,311,25.916666666666668
12679,1113.02,23.187916666666666,48,2011-03-01 12:26:00,2011-10-12 12:30:00,4,France,4,59,4,1113.02,2,3,3,8,Potential Loyalists,225,56.25
12680,862.81,16.592499999999998,52,2011-08-18 15:44:00,2011-12-09 12:50:00,4,France,4,1,4,862.81,4,3,3,10,Loyal Customers,112,28.0
12681,13787.54,21.610564263322885,638,2010-12-07 10:08:00,2011-11-25 11:33:00,22,France,22,15,22,13787.54,4,4,4,12,Champians,353,16.045454545454547
12682,12279.82,23.434770992366413,524,2010-12-03 13:59:00,2011-12-06 10:00:00,31,France,31,4,31,12279.82,4,4,4,12,Champians,367,11.838709677419354
12683,8476.57,24.641191860465117,344,2010-12-09 10:37:00,2011-12-05 16:31:00,15,France,15,4,15,8476.57,4,4,4,12,Champians,361,24.066666666666666
12684,2283.63,21.748857142857144,105,2011-05-10 12:55:00,2011-12-02 09:53:00,7,France,7,8,7,2283.63,4,4,4,12,Champians,205,29.285714285714285
12685,2863.08,18.236178343949042,157,2011-09-07 10:28:00,2011-11-11 13:46:00,6,France,6,28,6,2863.08,3,4,4,11,Champians,65,10.833333333333334
12686,89.14,12.734285714285715,7,2010-12-03 09:51:00,2010-12-03 09:51:00,1,France,1,372,1,89.14,1,1,1,3,Cannot Lose,0,0.0
12688,4873.8099999999995,28.501812865497072,171,2011-08-18 08:49:00,2011-08-18 08:49:00,1,Israel,1,114,1,4873.8099999999995,2,1,4,7,Potential Loyalists,0,0.0
12689,1247.61,17.327916666666667,72,2011-08-04 10:04:00,2011-11-14 08:31:00,2,France,2,26,2,1247.61,3,2,3,8,Potential Loyalists,101,50.5
12690,389.01,24.313125,16,2011-05-18 09:09:00,2011-05-18 09:09:00,1,France,1,206,1,389.01,1,1,2,4,Cannot Lose,0,0.0
12691,1035.8,32.36875,32,2010-12-17 14:46:00,2011-11-11 16:49:00,6,France,6,28,6,1035.8,3,4,3,10,Loyal Customers,329,54.833333333333336
12693,855.91,21.946410256410257,39,2011-01-24 12:58:00,2011-08-04 17:51:00,4,Germany,4,127,4,855.91,2,3,3,8,Potential Loyalists,192,48.0
12694,869.67,23.504594594594593,37,2011-06-09 17:48:00,2011-09-30 13:06:00,2,France,2,70,2,869.67,2,2,3,7,Potential Loyalists,112,56.0
12695,582.1,21.55925925925926,27,2011-05-13 13:15:00,2011-12-02 13:22:00,4,France,4,7,4,582.1,4,3,2,9,Loyal Customers,203,50.75
12697,957.59,23.355853658536585,41,2011-06-23 15:44:00,2011-11-11 08:47:00,3,Sweden,3,29,3,957.59,3,3,3,9,Loyal Customers,140,46.666666666666664
12700,4939.99,18.432798507462685,268,2011-05-08 16:10:00,2011-12-02 10:47:00,4,France,4,8,4,4939.99,4,3,4,11,Champians,207,51.75
12701,797.71,15.051132075471699,53,2011-04-11 13:02:00,2011-09-21 10:47:00,2,Germany,2,80,2,797.71,2,2,3,7,Potential Loyalists,162,81.0
12702,219.0,18.25,12,2011-11-20 10:36:00,2011-11-20 10:36:00,1,Germany,1,20,1,219.0,3,1,1,5,At Risk,0,0.0
12703,283.55,13.502380952380953,21,2011-09-29 17:52:00,2011-09-29 17:52:00,1,Germany,1,71,1,283.55,2,1,1,4,Cannot Lose,0,0.0
12704,2340.84,26.600454545454546,88,2011-06-23 10:20:00,2011-12-02 13:15:00,8,Finland,8,7,8,2340.84,4,4,4,12,Champians,162,20.25
12705,6868.29,20.56374251497006,334,2010-12-17 15:58:00,2011-11-24 13:17:00,9,Germany,9,15,9,6868.29,4,4,4,12,Champians,341,37.888888888888886
12707,603.42,18.285454545454545,33,2011-02-21 08:38:00,2011-02-21 08:38:00,1,France,1,292,1,603.42,1,1,2,4,Cannot Lose,0,0.0
12708,2712.91,17.27968152866242,157,2010-12-06 10:43:00,2011-11-10 09:52:00,10,Germany,10,30,10,2712.91,3,4,4,11,Champians,338,33.8
12709,9706.52,46.891400966183575,207,2010-12-08 09:49:00,2011-11-24 15:38:00,15,Germany,15,15,15,9706.52,4,4,4,12,Champians,351,23.4
12710,1149.02,14.922337662337663,77,2011-05-22 14:05:00,2011-09-04 12:00:00,3,Germany,3,97,3,1149.02,2,3,3,8,Potential Loyalists,104,34.666666666666664
12712,4396.13,33.053609022556394,133,2010-12-03 14:30:00,2011-11-11 08:19:00,13,Germany,13,29,13,4396.13,3,4,4,11,Champians,342,26.307692307692307
12713,848.55,22.330263157894734,38,2011-12-09 12:16:00,2011-12-09 12:16:00,1,Germany,1,1,1,848.55,4,1,3,8,Potential Loyalists,0,0.0
12714,4708.86,18.18092664092664,259,2011-02-18 10:53:00,2011-11-30 15:43:00,5,France,5,9,5,4708.86,4,3,4,11,Champians,285,57.0
12715,343.36,17.168,20,2011-08-25 15:22:00,2011-08-25 15:22:00,1,Sweden,1,106,1,343.36,2,1,2,5,At Risk,0,0.0
12716,1053.49,15.267971014492753,69,2011-07-29 13:28:00,2011-12-06 08:55:00,2,France,2,4,2,1053.49,4,2,3,9,Loyal Customers,129,64.5
12717,1030.98,18.74509090909091,55,2011-04-08 10:32:00,2011-07-11 14:47:00,2,Greece,2,151,2,1030.98,1,2,3,6,At Risk,94,47.0
12718,238.25,12.539473684210526,19,2011-09-29 16:38:00,2011-09-29 16:38:00,1,France,1,71,1,238.25,2,1,1,4,Cannot Lose,0,0.0
12719,644.95,16.53717948717949,39,2011-10-05 14:50:00,2011-12-04 13:45:00,2,France,2,5,2,644.95,4,2,2,8,Potential Loyalists,59,29.5
12720,5781.73,16.332570621468925,354,2010-12-05 15:21:00,2011-12-07 08:03:00,25,Germany,25,3,25,5781.73,4,4,4,12,Champians,366,14.64
12721,2656.13,16.497701863354038,161,2010-12-20 11:38:00,2011-11-08 12:13:00,6,France,6,32,6,2656.13,3,4,4,11,Champians,323,53.833333333333336
12722,997.63,18.82320754716981,53,2011-07-12 11:55:00,2011-09-15 14:50:00,4,France,4,85,4,997.63,2,3,3,8,Potential Loyalists,65,16.25
12723,725.07,10.508260869565218,69,2011-10-05 15:52:00,2011-12-06 10:19:00,5,France,5,4,5,725.07,4,3,3,10,Loyal Customers,61,12.2
12724,1031.41,19.460566037735852,53,2011-01-11 15:00:00,2011-12-04 16:02:00,4,France,4,5,4,1031.41,4,3,3,10,Loyal Customers,327,81.75
12725,427.8,17.825,24,2010-12-03 15:45:00,2010-12-03 15:45:00,1,Italy,1,371,1,427.8,1,1,2,4,Cannot Lose,0,0.0
12726,2609.1,21.041129032258063,124,2010-12-17 12:56:00,2011-11-11 13:35:00,7,France,7,28,7,2609.1,3,4,4,11,Champians,329,47.0
12727,3980.7,28.638129496402875,139,2011-01-23 15:17:00,2011-11-29 11:46:00,7,France,7,11,7,3980.7,4,4,4,12,Champians,309,44.142857142857146
12728,836.33,18.18108695652174,46,2011-01-11 13:31:00,2011-09-29 15:31:00,4,France,4,71,4,836.33,2,3,3,8,Potential Loyalists,261,65.25
12729,453.01,17.423461538461538,26,2011-08-18 11:40:00,2011-08-18 11:40:00,1,France,1,114,1,453.01,2,1,2,5,At Risk,0,0.0
12731,18895.91,68.96317518248175,274,2010-12-10 10:56:00,2011-11-16 11:59:00,12,France,12,24,12,18895.91,3,4,4,11,Champians,341,28.416666666666668
12732,236.26000000000002,19.688333333333336,12,2011-06-13 11:33:00,2011-06-13 11:33:00,1,France,1,180,1,236.26000000000002,1,1,1,3,Cannot Lose,0,0.0
12733,383.95,17.452272727272728,22,2011-04-19 16:19:00,2011-04-19 16:19:00,1,USA,1,234,1,383.95,1,1,2,4,Cannot Lose,0,0.0
12734,110.39999999999999,27.599999999999998,4,2010-12-22 12:47:00,2010-12-22 12:47:00,1,France,1,353,1,110.39999999999999,1,1,1,3,Cannot Lose,0,0.0
12735,779.5699999999999,18.12953488372093,43,2011-01-06 14:26:00,2011-01-28 13:37:00,2,France,2,315,2,779.5699999999999,1,2,3,6,At Risk,21,10.5
12736,234.0,58.5,4,2011-01-11 07:57:00,2011-01-11 07:57:00,1,France,1,333,1,234.0,1,1,1,3,Cannot Lose,0,0.0
12738,155.35,14.122727272727273,11,2010-12-02 18:27:00,2010-12-02 18:27:00,1,Germany,1,372,1,155.35,1,1,1,3,Cannot Lose,0,0.0
12739,1013.04,26.658947368421053,38,2011-09-01 17:45:00,2011-09-22 13:00:00,2,United Arab Emirates,2,78,2,1013.04,2,2,3,7,Potential Loyalists,20,10.0
12740,427.6,15.837037037037037,27,2011-10-07 10:44:00,2011-10-07 10:44:00,1,France,1,64,1,427.6,2,1,2,5,At Risk,0,0.0
12743,540.13,4.123129770992366,131,2011-07-28 16:06:00,2011-07-28 16:21:00,2,Unspecified,2,134,2,540.13,2,2,2,6,At Risk,0,0.0
12744,21279.29,95.85265765765766,222,2011-01-25 13:26:00,2011-10-19 11:18:00,7,Singapore,7,52,7,21279.29,2,4,4,10,Loyal Customers,266,38.0
12747,4196.01,40.737961165048546,103,2010-12-05 15:38:00,2011-12-07 14:34:00,11,United Kingdom,11,2,11,4196.01,4,4,4,12,Champians,366,33.27272727272727
12748,33053.19,7.491656844968269,4412,2010-12-01 12:48:00,2011-12-09 12:20:00,210,United Kingdom,209,1,209,33053.19,4,4,4,12,Champians,372,1.7799043062200957
12749,4090.88,20.55718592964824,199,2011-05-10 15:25:00,2011-12-06 09:56:00,5,United Kingdom,5,4,5,4090.88,4,3,4,11,Champians,209,41.8
12750,275.88,18.392,15,2011-08-03 09:13:00,2011-08-03 09:13:00,1,Poland,1,129,1,275.88,2,1,1,4,Cannot Lose,0,0.0
12752,4366.78,82.3920754716981,53,2011-09-19 13:32:00,2011-09-19 13:32:00,1,Norway,1,81,1,4366.78,2,1,4,7,Potential Loyalists,0,0.0
12753,21429.39,108.77862944162436,197,2010-12-12 11:44:00,2011-11-17 10:52:00,6,Japan,6,23,6,21429.39,3,4,4,11,Champians,339,56.5
12754,3010.74,47.78952380952381,63,2011-02-04 10:31:00,2011-04-18 09:00:00,4,Japan,3,236,3,3010.74,1,3,4,8,Potential Loyalists,72,24.0
12755,3811.95,952.9875,4,2010-12-09 10:44:00,2011-03-04 12:42:00,2,Japan,2,281,2,3811.95,1,2,4,7,Potential Loyalists,85,42.5
12756,112.07999999999998,28.019999999999996,4,2011-09-14 09:31:00,2011-09-14 09:31:00,1,Japan,1,87,1,112.07999999999998,2,1,1,4,Cannot Lose,0,0.0
12757,7834.650000000001,21.52376373626374,364,2011-05-12 19:01:00,2011-11-24 12:30:00,13,Portugal,13,16,13,7834.650000000001,4,4,4,12,Champians,195,15.0
12758,2791.59,28.779278350515465,97,2011-03-08 12:05:00,2011-08-15 10:22:00,2,Portugal,2,117,2,2791.59,2,2,4,8,Potential Loyalists,159,79.5
